page,imdb_id,title,year,rating,rating_count,runtime_minutes,certificate,genres,plot,url
90,tt0067541,Wake in Fright,1971,7.5,15908,109,R,"Drama, Thriller","After a bad gambling bet, a schoolteacher is marooned in a town full of crazy, drunk, violent men who threaten to make him just as crazy, drunk, and violent.",https://www.imdb.com/title/tt0067541/
90,tt0402850,The Big White,2005,6.3,15906,100,R,"Comedy, Crime, Drama","To remedy his financial problems, a travel agent has his eye on a frozen corpse, which just happens to be sought after by two hitmen.",https://www.imdb.com/title/tt0402850/
90,tt0067372,Macbeth,1971,7.4,15902,140,R,"Drama, History",A ruthlessly ambitious Scottish lord seizes the throne with the help of his scheming wife and a trio of witches.,https://www.imdb.com/title/tt0067372/
90,tt0068612,Fritz the Cat,1972,6.2,15901,78,X,"Animation, Comedy, Drama","In the late 1960s, a pretentious, womanizing young cat drops out of college, starts a riot in Harlem, hits the road with an ex-girlfriend and gets mixed up with domestic terrorists.",https://www.imdb.com/title/tt0068612/
90,tt1673697,The Sapphires,2012,7.1,15892,103,PG-13,"Biography, Comedy, Drama","In 1968, four talented young Australian Aboriginal girls learn about love, friendship, and war when their all-girl group The Sapphires entertains the US troops in Vietnam.",https://www.imdb.com/title/tt1673697/
90,tt0259484,Paid in Full,2002,7,15890,97,R,"Action, Crime, Drama","A young man from Harlem, forced to cope with the 1980s drug scene, builds an illegal empire, only to have a crisis of conscience.",https://www.imdb.com/title/tt0259484/
90,tt2090465,Black Butterfly,2017,6.1,15886,93,R,"Drama, Mystery, Thriller",A reclusive screenwriter takes in a mysterious drifter who is determined to repay his kindness by helping him finish his latest story.,https://www.imdb.com/title/tt2090465/
91,tt5073620,Below Her Mouth,2016,5.5,15874,92,Not Rated,"Drama, Romance",An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,https://www.imdb.com/title/tt5073620/
91,tt0088024,Runaway,1984,5.9,15872,100,PG-13,"Action, Crime, Drama","In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",https://www.imdb.com/title/tt0088024/
91,tt1226240,A Late Quartet,2012,7.1,15863,105,R,"Drama, Music","Members of a world-renowned string quartet struggle to stay together in the face of death, competing egos, and insuppressible lust.",https://www.imdb.com/title/tt1226240/
91,tt0077362,Coming Home,1978,7.3,15861,127,R,"Drama, Romance, War","In 1968 California, a woman whose husband is a Marine officer fighting in Vietnam falls in love with a former high school classmate who suffered a paralyzing combat injury in the war.",https://www.imdb.com/title/tt0077362/
91,tt0112571,Boys on the Side,1995,6.5,15857,115,R,"Comedy, Drama","Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close friends.",https://www.imdb.com/title/tt0112571/
91,tt5179598,Billionaire Boys Club,2018,5.6,15856,108,R,"Biography, Drama, Thriller",A group of wealthy boys in Los Angeles during the early 1980s establish a 'get-rich-quick' scam that turns deadly.,https://www.imdb.com/title/tt5179598/
91,tt0037988,The Picture of Dorian Gray,1945,7.5,15853,110,Approved,"Drama, Fantasy, Horror","Londoner Dorian Gray stays young, but his portrait ages.",https://www.imdb.com/title/tt0037988/
91,tt0028096,The Petrified Forest,1936,7.5,15849,82,Approved,"Drama, Thriller","A waitress, a hobo and a bank robber get mixed up at a lonely diner in the desert.",https://www.imdb.com/title/tt0028096/
91,tt18382850,If I Had Legs I'd Kick You,2025,6.7,15847,113,R,"Drama, Thriller","While trying to manage her own life and career, a woman on the verge of a breakdown must cope with her daughter's illness, an absent husband, a missing person, and an unusual relationship with her therapist.",https://www.imdb.com/title/tt18382850/
91,tt10457128,Summer of 85,2020,6.9,15847,101,Not Rated,"Drama, Romance","When 16-year-old Alexis capsizes off the coast of Normandy, 18-year-old David heroically saves him. Alexis has just met the friend of his dreams, who opens his eyes to a new horizon of friendship, art and sexual bliss.",https://www.imdb.com/title/tt10457128/
91,tt8829830,Fatale,2020,5.5,15825,102,R,"Drama, Mystery, Romance","After a one-night stand, a successful married man finds himself entangled in a cunning police detective's latest investigation.",https://www.imdb.com/title/tt8829830/
91,tt0352520,The Life and Death of Peter Sellers,2004,6.9,15819,122,TV-MA,"Biography, Comedy, Drama",The feature adaptation of Roger Lewis' book about the actor best remembered as Inspector Clouseau in the Pink Panther movies.,https://www.imdb.com/title/tt0352520/
91,tt10399608,Piggy,2022,6.2,15814,99,Not Rated,"Drama, Horror, Thriller",An overweight teen is bullied by a clique of cool girls poolside while holidaying in her village. The long walk home will change the rest of her life.,https://www.imdb.com/title/tt10399608/
91,tt2716382,Sea Fever,2019,5.7,15813,95,TV-14,"Drama, Horror, Mystery","The crew of a West of Ireland trawler, marooned at sea, struggle for their lives against a growing parasite in their water supply.",https://www.imdb.com/title/tt2716382/
91,tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,6.4,15810,103,PG-13,"Biography, Drama, History","The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.",https://www.imdb.com/title/tt5175450/
91,tt1937118,Chinese Puzzle,2013,6.9,15806,117,R,"Comedy, Drama, Romance","A 40-year-old father's life is complicated when the mother of his two children moves to New York. Since he can't bear them growing up far away from him, he decides to move there as well.",https://www.imdb.com/title/tt1937118/
91,tt0093209,Hope and Glory,1987,7.3,15785,113,PG-13,"Comedy, Drama, Romance",A young boy living on the outskirts of London comes of age during the uncertain days of World War II.,https://www.imdb.com/title/tt0093209/
91,tt0339412,Mr. 3000,2004,5.6,15783,104,PG-13,"Comedy, Drama, Romance","Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",https://www.imdb.com/title/tt0339412/
91,tt15893750,Rye Lane,2023,7.2,15776,82,R,"Comedy, Drama, Romance",Two youngsters reeling from bad breakups connect over an eventful day in South London.,https://www.imdb.com/title/tt15893750/
91,tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,2012,7.5,15763,76,TV-MA,"Animation, Action, Adventure","A lone sellsword named Guts gets recruited into a mercenary band and attempts to help the Band's leader, Griffith, on his rise to power.",https://www.imdb.com/title/tt2210479/
91,tt0032701,The Letter,1940,7.5,15757,95,Approved,"Crime, Drama, Film-Noir","The wife of a rubber-plantation administrator shoots a man to death and claims it was self-defense, but a letter written in her own hand might prove her undoing.",https://www.imdb.com/title/tt0032701/
91,tt0240200,Water,2005,7.7,15757,117,PG-13,Drama,"Set in colonial India against Gandhi's rise to power, it's the story of 8-year-old Chuyia, who is widowed and sent to a home to live in penitence; once there, Chuyia's feisty presence deeply affects the lives of the other residents.",https://www.imdb.com/title/tt0240200/
91,tt1687247,Life in a Day,2011,7.6,15757,95,PG-13,"Documentary, Drama","A documentary shot by film-makers all over the world that serves as a time capsule to show future generations what it was like to be alive on the twenty-fourth of July, 2010.",https://www.imdb.com/title/tt1687247/
91,tt1032819,Powder Blue,2009,6.2,15743,106,R,"Action, Crime, Drama","Four Los Angelenos, a mortician, an ex-con, a suicidal ex-priest, and a stripper, are brought together on Christmas Eve by a mixture of circumstances.",https://www.imdb.com/title/tt1032819/
91,tt11307814,Red Dot,2021,5.5,15733,86,TV-MA,"Drama, Horror, Thriller","When Nadja becomes pregnant, she and David make an attempt to rekindle their relationship by traveling to the north of Sweden for a hiking trip, but soon their romantic trip turns into a nightmare.",https://www.imdb.com/title/tt11307814/
91,tt6474040,Stockholm,2018,6.1,15725,92,R,"Biography, Comedy, Crime",Based on the absurd but true 1973 bank heist and hostage crisis in Stockholm that was documented in the New Yorker as the origins of the 'Stockholm Syndrome'.,https://www.imdb.com/title/tt6474040/
91,tt0210065,Gangster No. 1,2000,6.7,15724,103,R,"Crime, Drama, Thriller","Chronicles the rise and fall of a prominent, and particularly ruthless English gangster.",https://www.imdb.com/title/tt0210065/
91,tt0073692,Shampoo,1975,6.4,15715,110,R,"Comedy, Drama","On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.",https://www.imdb.com/title/tt0073692/
91,tt0120831,Slums of Beverly Hills,1998,6.7,15715,91,R,"Comedy, Drama","In 1976, a lower-middle-class teenager struggles to cope with living with her neurotic family of nomads on the outskirts of Beverly Hills.",https://www.imdb.com/title/tt0120831/
91,tt10344522,Four Good Days,2020,6.6,15715,100,R,Drama,A mother helps her daughter work through four crucial days of recovery from substance abuse.,https://www.imdb.com/title/tt10344522/
91,tt1441940,Broken,2012,7.2,15713,91,Not Rated,"Drama, Romance",Three suburban English families' lives intertwine with tragic consequences.,https://www.imdb.com/title/tt1441940/
91,tt0085478,Educating Rita,1983,7.2,15707,110,PG,"Comedy, Drama",An alcoholic professor has been hired by a working-class girl for higher education.,https://www.imdb.com/title/tt0085478/
91,tt0104695,Leap of Faith,1992,6.2,15707,108,PG-13,"Comedy, Drama, Romance",Fake faith healer Jonas Nightingale is stranded in a small town where he finds he can't fool all of the people all of the time.,https://www.imdb.com/title/tt0104695/
91,tt3991412,The 9th Life of Louis Drax,2016,6.3,15705,108,R,"Drama, Mystery, Thriller",A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.,https://www.imdb.com/title/tt3991412/
91,tt3622110,Don't Knock Twice,2016,5.1,15698,93,R,"Drama, Fantasy, Horror",A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.,https://www.imdb.com/title/tt3622110/
91,tt0066831,Big Jake,1971,7.1,15686,110,PG-13,"Drama, Western","In 1909, when John Fain's gang kidnaps Jacob McCandles' grandson and holds him for ransom, Big Jake sets out to rescue the boy.",https://www.imdb.com/title/tt0066831/
91,tt0037635,Dead of Night,1945,7.5,15680,77,Approved,"Drama, Fantasy, Horror","An architect, visiting an English country house, realizes the other guests are familiar from his recurring nightmare. When they share their tales of the supernatural, he is filled with a growing dread.",https://www.imdb.com/title/tt0037635/
91,tt0437777,Something New,2006,6.6,15679,99,PG-13,"Comedy, Drama, Romance","Kenya McQueen, an accountant finds love in the most unexpected place when she agrees to go on a blind date with Brian Kelly, a sexy and free-spirited landscaper.",https://www.imdb.com/title/tt0437777/
91,tt5225338,The Eyes of My Mother,2016,6.2,15671,76,R,"Drama, Horror, Thriller","A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life.",https://www.imdb.com/title/tt5225338/
